A,B,mu,alpha,u0,cv,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,SPS,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BertzCT,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA8,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState9,NumAliphaticHeterocycles,NumRotatableBonds,fr_Al_OH,fr_Ar_NH,fr_NH1,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_bicyclic,fr_epoxide,fr_ketone,fr_methoxy,fr_piperdine
4.96046,2.13479,1.6335,57.03,-345.652182,25.441,10.301018518518518,0.0555555555555555,-0.0555555555555555,29.0,1.8571428571428568,16.51270704998754,5.804855191413793,-0.1397465173210808,1.2326602568158207,84.08094399727418,4.736862953800049,6.103966387748303,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,18.49409329862616,9.53140013787187,0.0,0.0,4.794537184071822,11.887211334113244,0.0,13.027703587438928,0.0,6.923737199690624,0.0,0.0,4.736862953800049,4.842592592592593,0.0,0.0,0.1585648148148153,0.0,0.8703703703703703,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3.02447,1.71765,1.9818,73.68,-347.754696,32.347,5.1344212962962965,0.0578703703703702,0.0578703703703702,32.875,1.75,16.513399611286466,5.065385502387279,-0.1342669818513059,1.6575415498471104,129.8124771437814,4.736862953800049,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,19.76790871823689,0.0,5.41499046939678,6.606881964512918,0.0,0.0,5.41499046939678,6.606881964512918,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,17.758774683872684,0.0,0.0,11.51895685714508,0.0,6.606881964512918,0.0,0.0,0.0,19.76790871823689,11.160212849420308,5.059027777777778,0.0,0.2309027777777779,2.5694444444444446,0.0,5.192291666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53884,1.85317,1.1877,84.82,-367.185685,32.125,2.6840277777777777,0.7806712962962963,0.7806712962962963,68.33333333333333,1.5555555555555556,15.403754969050112,5.23156023917175,0.1720804778838643,2.3896569126635807,161.9505705238371,0.0,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,6.923737199690624,31.222211744087385,12.08368165829592,0.0,0.0,4.899909730850478,5.41499046939678,6.544756405912575,0.0,0.0,0.0,0.0,23.528347795058973,0.0,5.41499046939678,0.0,0.0,0.0,0.0,17.4986721276927,25.807221274690605,0.0,0.0,11.823646930541102,0.0,0.0,0.0,0.7806712962962963,0.0,2.100694444444444,4.47800925925926,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
3.4521,1.28394,1.2129,74.51,-439.056035,29.397,8.420509259259259,0.3619444444444442,0.3619444444444442,44.66666666666666,1.6666666666666667,16.495717038378864,5.89096488977621,0.1043747396692411,2.4487006345837234,155.13685006057713,9.94411597857734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15571272675054,6.4208216229260096,12.338727669087405,18.422533355031923,0.0,0.0,11.073618772911932,6.606881964512918,0.0,0.0,0.0,0.0,23.62978637980921,4.736862953800049,5.917906046161393,0.0,0.0,0.0,12.021872433909696,25.16021021313564,0.0,0.0,0.0,5.15571272675054,9.94411597857734,5.291990740740741,11.62736111111111,0.9363425925925928,0.4305555555555552,0.0,2.279166666666667,0.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
5.28675,1.1333,4.3032,64.98,-417.104436,30.992,10.148055555555556,0.080416666666667,-0.599537037037037,7.75,1.75,16.537964254570348,5.912235021210693,0.1764644858784064,1.6478689002690063,110.60593781761293,4.736862953800049,0.0,0.0,0.0,0.0,6.093240070938415,10.726072209797852,4.794537184071822,0.0,0.0,0.0,6.923737199690624,0.0,12.945417327034804,5.409283605791522,5.316788604006331,0.0,7.109797541277533,0.0,5.316788604006331,4.794537184071822,0.0,19.038657397973218,4.736862953800049,5.409283605791522,0.0,4.794537184071822,5.835619785757269,0.0,0.0,14.033534740968156,0.0,0.0,10.05365155780638,5.409283605791522,4.170138888888889,8.830694444444443,0.0,0.080416666666667,0.0,-0.599537037037037,1.248287037037037,0,0,0,0,2,0,0,1,0,0,0,0,1,0
2.88704,1.39649,2.4955,74.22,-437.886565,29.639,10.72773148148148,0.0520833333333332,-0.0520833333333332,9.444444444444445,1.7777777777777777,16.44878189763428,5.0272830023969375,0.3926936059630777,1.8934931172271932,240.813218128531,4.523094936973348,12.460006567252131,0.0,5.428790391900541,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.080400456816069,6.4208216229260096,5.563451491696996,0.0,0.0,5.156663257125445,0.0,0.0,28.24678563492149,5.428790391900541,0.0,0.0,5.156663257125445,6.4208216229260096,0.0,0.0,4.794537184071822,5.428790391900541,11.984273114623004,0.0,12.460006567252131,0.0,6.923737199690624,9.679758194098794,0.0,4.529953703703704,3.3053703703703703,0.6192129629629632,0.0,0.0,3.255972222222222,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.95313,2.2523,4.9008,53.8,-361.755551,24.175,10.182361111111112,0.0486111111111107,-0.4375000000000004,30.428571428571427,1.8571428571428568,16.271032925196987,5.780842794100526,-0.1190492905906701,1.8668193111659013,91.690584471711,10.423315998847038,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.544756405912575,12.524788010674312,0.0,5.316788604006331,0.0,6.544756405912575,0.0,5.316788604006331,0.0,0.0,23.66242991785309,4.794537184071822,0.0,0.0,4.794537184071822,12.328001352277514,6.544756405912575,0.0,0.0,0.0,0.0,5.316788604006331,5.106527394840706,0.0,11.096574074074075,0.0,-0.0486111111111107,0.0,-0.1597222222222227,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2.82511,1.376,0.3134,92.24,-351.16679,33.673,2.466435185185185,1.0106944444444443,1.0106944444444443,40.77777777777778,1.5555555555555556,14.373376289718992,5.193364175315135,0.2643274177228991,1.86442058399006,144.11730005192325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.572861836593773,37.51909858402682,0.0,0.0,0.0,0.0,11.835812092322788,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,5.573104530069267,0.0,12.999757306524504,0.0,0.0,0.0,1.771990740740741,2.0234259259259257,0.0,8.155648148148149,0.0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
2.50144,2.0744,0.0573,83.99,-349.920995,31.953,2.5347222222222223,0.888888888888889,0.888888888888889,94.0,1.0,14.994461265438485,5.418503284322405,0.3785708030452428,2.3832023606419583,198.07820003461555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,40.92242674636513,0.0,0.0,0.0,0.0,40.92242674636513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.92242674636513,0.0,0.0,0.0,0.0,11.332896515558172,29.589530230806965,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.888888888888889,7.335648148148147,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77471,1.28725,3.4809,76.4,-440.330556,33.966,10.754444444444443,0.1391666666666668,-0.2984259259259263,28.88888888888889,1.7777777777777777,16.268676887995905,5.761569237323491,-0.1344351172949065,1.7965675742516067,124.22626787690945,10.006437125691184,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.4208216229260096,20.013250011515773,6.103966387748303,0.0,4.899909730850478,0.0,13.592428388589765,0.0,0.0,0.0,0.0,35.61001163138076,4.794537184071822,0.0,0.0,4.794537184071822,12.011146117099807,19.386399651764595,0.0,0.0,11.947581713527669,0.0,0.0,5.106527394840706,0.0,9.003472222222221,0.0,0.1391666666666668,0.0,0.827407407407407,1.7130092592592592,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2.63808,1.59106,1.1063,80.49,-385.847448,32.669,5.498518518518518,0.0688657407407407,0.0688657407407407,54.22222222222222,1.7777777777777777,16.54291934488293,5.14547591959002,-0.1459541988007569,2.175112761764538,171.49688176536182,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,0.0,13.344558822616634,6.4208216229260096,17.622923244893386,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,11.70501719873199,4.736862953800049,18.26169026063729,0.0,0.0,5.601050810983688,12.021872433909696,6.4208216229260096,6.4208216229260096,0.0,0.0,12.844171518546268,11.160212849420308,5.498518518518518,0.0,0.0688657407407407,3.1620370370370368,0.0,8.075115740740742,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
4.98397,2.04869,3.8472,63.25,-378.740848,22.896,5.061157407407407,0.6793981481481481,0.6793981481481481,16.5,1.625,16.47936021633682,5.110438005330677,0.1305131044064281,2.150348862873062,175.5636691573307,9.720841474747257,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,30.9289399934873,0.0,9.967957041894415,0.0,0.0,17.715176064461463,0.0,0.0,0.0,9.967957041894415,17.950626882825887,0.0,0.0,0.0,0.0,13.213763929025836,11.387855989696922,0.0,6.3273200747645415,0.0,9.967957041894415,4.736862953800049,5.061157407407407,0.0,2.189814814814815,0.0,0.0,1.701574074074074,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
2.96212,1.03895,3.5274,83.35,-404.376368,37.193,10.008823223733938,0.1261574074074074,0.1261574074074074,41.333333333333336,1.6666666666666667,16.13896712589345,5.478270056271633,-0.1119990704302455,1.6213928180198205,116.08455842683315,5.316788604006331,0.0,0.0,6.410095306116121,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.923737199690624,25.683286491704035,5.538925252383345,0.0,0.0,5.316788604006331,5.917906046161393,0.0,0.0,5.316788604006331,0.0,0.0,11.949020558499466,4.794537184071822,5.917906046161393,0.0,4.794537184071822,5.538925252383345,0.0,25.16964459812953,0.0,0.0,0.0,19.16426300338758,0.0,0.0,2.808194444444444,0.1261574074074074,0.793935185185185,0.0,3.0588888888888888,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
3.7165,1.20028,2.7113,77.27,-401.908565,29.777,10.838726851851852,0.4085648148148147,0.4085648148148147,49.55555555555556,1.5555555555555556,16.148532379848803,5.982055515915118,-0.1233168801712173,2.280968233143038,195.09283177861863,0.0,0.0,5.783244946364939,0.0,0.0,0.0,9.6944469149223,0.0,0.0,0.0,0.0,19.26246486877803,5.538925252383345,12.586597235060536,0.0,4.899909730850478,0.0,6.544756405912575,0.0,0.0,0.0,0.0,28.8086771646593,4.794537184071822,0.0,0.0,4.794537184071822,0.0,17.364011027896247,6.544756405912575,19.26246486877803,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.4554398148148147,0.4950925925925928,0.4085648148148147,3.937592592592592,0.0,2,0,0,0,0,0,0,0,0,3,0,1,0,0
2.50955,1.8495,5.0263,64.37,-475.029234,28.648,10.518935185185184,0.0219907407407409,-0.9270833333333336,47.66666666666666,1.7777777777777777,16.551871957670432,5.770261843836806,-0.1557879858023722,2.5760022490546826,158.28209708830377,15.160178952647088,6.606881964512918,6.103966387748303,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,12.08368165829592,0.0,5.316788604006331,0.0,6.606881964512918,0.0,5.316788604006331,0.0,0.0,35.8703626933497,9.53140013787187,0.0,0.0,4.794537184071822,12.08368165829592,6.606881964512918,0.0,0.0,0.0,0.0,10.05365155780638,5.106527394840706,4.592592592592593,11.86574074074074,0.0,-0.4988425925925923,0.1981018518518513,-0.9270833333333336,0.0,2,0,1,0,1,0,0,0,0,1,0,0,0,0
2.6773,1.48155,6.2659,64.24,-486.126612,28.327,10.404722222222222,0.0628703703703701,-0.6226851851851849,9.333333333333334,1.7777777777777777,16.1662888757658,5.495389872198278,0.5381359759255929,2.09857546165798,271.5852694731971,5.733667477162185,0.0,0.0,12.358434587102614,0.0,5.689743398203474,9.77851570501903,4.794537184071822,0.0,9.780484743446223,0.0,0.0,0.0,0.0,0.0,14.76446326439343,0.0,5.733667477162185,10.484280582275296,11.423410875365658,5.948339280986494,0.0,21.17455857050955,4.794537184071822,0.0,0.0,9.589074368143644,12.358434587102614,4.681802935145185,0.0,0.0,0.0,0.0,10.082660329248244,5.733667477162185,0.5787037037037035,3.287037037037037,4.385925925925926,-0.0628703703703701,0.0,0.273009259259259,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2.84848,1.6024,1.139,81.77,-385.882316,30.422,9.304953703703704,0.0833333333333339,-0.0833333333333339,46.11111111111112,1.1111111111111112,16.270165462080058,5.182933992746332,0.00713994917072,2.1702508846324857,151.40644880847532,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.304080427335524,6.4208216229260096,11.835812092322788,6.103966387748303,0.0,0.0,11.835812092322788,0.0,24.304080427335524,0.0,0.0,0.0,11.210493782589008,0.0,11.835812092322788,0.0,5.106527394840706,6.103966387748303,11.835812092322788,6.4208216229260096,0.0,0.0,12.152040213667762,12.152040213667762,0.0,0.0,9.304953703703704,0.0,0.8981481481481478,0.0,9.296898148148149,0.0,0,0,1,0,0,0,2,0,0,1,0,0,0,0
4.68015,1.55136,2.0297,72.86,-347.793127,26.95,5.108750000000001,0.5138888888888888,0.5138888888888888,31.0,1.375,16.50056916960275,5.094691940147466,-0.0813495915343487,2.0680253359521745,122.34851554559675,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,12.84164324585202,5.41499046939678,13.213763929025836,0.0,0.0,5.41499046939678,13.213763929025836,12.152040213667762,0.0,0.0,0.0,13.213763929025836,4.736862953800049,5.41499046939678,0.0,0.0,0.0,5.41499046939678,13.213763929025836,12.84164324585202,0.0,0.0,12.152040213667762,4.736862953800049,5.108750000000001,0.0,0.5138888888888888,0.0,0.0,7.175972222222223,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.77771,2.20807,2.2284,66.85,-384.929778,28.9,9.125462962962963,0.0590277777777779,-0.0590277777777779,60.75,1.75,16.489939964489906,5.110959107133787,0.0893335259166415,2.230347816346925,123.69694286392864,9.843390348640757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,11.332896515558172,19.31773031677414,0.0,0.0,11.332896515558172,13.213763929025836,0.0,0.0,0.0,0.0,24.42425771161484,4.736862953800049,11.332896515558172,0.0,0.0,11.51895685714508,5.917906046161393,13.213763929025836,0.0,0.0,0.0,6.923737199690624,9.843390348640757,5.119907407407407,9.125462962962963,0.1527777777777776,0.4606481481481479,0.0,-0.0590277777777779,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.4745,2.16273,1.497,79.97,-385.83682,29.312,5.699074074074074,0.3865740740740742,0.3865740740740742,59.55555555555556,1.4444444444444444,16.544582839600675,5.224358290846792,-0.144377071864342,2.2697514998972266,177.00665676968876,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,12.84164324585202,12.338727669087405,11.70501719873199,0.0,0.0,5.917906046161393,0.0,12.152040213667762,0.0,0.0,0.0,11.70501719873199,4.736862953800049,5.917906046161393,0.0,0.0,0.0,11.70501719873199,12.338727669087405,12.84164324585202,0.0,0.0,12.152040213667762,4.736862953800049,5.699074074074074,0.0,0.3865740740740742,0.8020833333333331,0.0,9.028935185185183,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2.19284,1.54633,3.7294,82.26,-404.408472,35.309,10.89337962962963,0.2164351851851855,0.2164351851851855,36.0,1.5555555555555556,16.149846464178044,5.786713440966532,-0.1272092776369379,1.8289585849367,122.08455842683315,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,12.338727669087405,12.462662452073968,0.0,0.0,5.316788604006331,11.835812092322788,6.544756405912575,0.0,5.316788604006331,0.0,0.0,12.45193613526408,4.794537184071822,11.835812092322788,0.0,4.794537184071822,11.8250857755129,5.917906046161393,12.965578028838586,0.0,0.0,6.923737199690624,12.240525803696954,0.0,0.0,2.823240740740741,0.0,1.0057870370370372,0.0,1.131851851851852,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.39216,0.82246,1.1691,84.3,-420.349023,37.453,8.306447467876039,0.3472222222222221,0.3472222222222221,34.666666666666664,1.7777777777777777,16.43425538480739,5.896899770999047,0.3172654672117652,2.6417189525988705,133.01955000865388,10.52404162878362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.079449926441164,13.344558822616634,6.041840829147961,11.753525831918662,0.0,5.316788604006331,5.15571272675054,0.0,0.0,5.316788604006331,0.0,0.0,23.002619685843914,0.0,0.0,0.0,0.0,0.0,12.08368165829592,12.132506625696712,0.0,0.0,6.923737199690624,17.396238530447494,5.20725302477729,0.0,14.58755857898715,0.7933796296296298,0.0,0.9036111111111108,1.1086574074074074,0.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
2.4424,1.48773,4.682,72.74,-470.061252,30.514,9.971342592592594,0.020833333333333,-0.0883333333333329,9.333333333333334,1.5555555555555556,16.364515219053402,5.774257736167649,0.1097662996117556,2.09857546165798,229.71666153098997,15.884485891377718,0.0,12.104023300964585,5.760247418874442,6.014658705012475,0.0,4.794537184071822,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,11.46733495432437,5.760247418874442,11.46733495432437,11.832521482847504,0.0,11.270139044076764,0.0,0.0,0.0,4.794537184071822,17.592768901721946,6.286160523129555,0.0,0.0,0.0,0.0,9.401129458000556,11.46733495432437,4.537037037037037,0.0,10.174120370370373,0.0092592592592597,-0.0883333333333329,0.4570370370370367,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2.05902,1.15119,2.6094,82.97,-383.259819,35.794,8.366666666666667,0.6064814814814814,0.6064814814814814,26.88888888888889,1.8888888888888888,15.088470234836972,4.927619222983327,0.5099225225577723,2.641705305144997,121.36806555425063,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,13.344558822616634,5.917906046161393,19.007418857986547,6.069221312792274,5.261891554738487,5.316788604006331,5.917906046161393,6.544756405912575,0.0,5.316788604006331,0.0,0.0,12.586597235060536,0.0,17.249018913692154,0.0,0.0,0.0,18.380568498235363,12.965578028838586,0.0,0.0,0.0,18.309747116489227,5.261891554738487,0.0,11.58574074074074,0.0,0.6064814814814814,2.861759259259259,1.8466203703703703,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
4.09758,0.58962,3.402,91.87,-387.097273,38.901,10.542638888888888,0.0312037037037038,0.0312037037037038,8.444444444444445,1.5555555555555556,16.137333360282916,5.946444425135249,-0.1130475826763187,1.825884775835532,145.68590801734666,0.0,0.0,0.0,5.783244946364939,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.69164591792752,5.920434318855644,12.338727669087405,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,17.75877468387268,0.0,4.794537184071822,5.783244946364939,12.338727669087405,0.0,0.0,0.0,20.771211599071872,11.840868637711289,0.0,0.0,0.0,0.0,5.676666666666666,0.0,0.5275,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.91592,1.64847,5.1588,68.54,-455.103455,29.62,10.288055555555555,0.1041666666666663,-1.091435185185185,53.44444444444444,1.7777777777777777,16.37062366356962,5.80781410284571,-0.8564731208530686,1.5690940397670068,165.7968083340385,20.951520660081044,12.08368165829592,5.538925252383345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39012691087786,0.0,0.0,5.733667477162185,0.0,0.0,16.156983476009223,0.0,0.0,23.591912198631118,4.794537184071822,0.0,0.0,9.901064578912528,12.08368165829592,0.0,6.4208216229260096,0.0,0.0,5.316788604006331,0.0,5.733667477162185,0.0,12.25611111111111,4.47337962962963,-1.091435185185185,0.2083333333333326,0.9488888888888888,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2.76968,2.64815,1.7222,69.87,-347.727678,26.91,5.506944444444445,0.4791666666666666,0.4791666666666666,66.0,1.0,16.535976925472994,5.221190048139698,-0.3870480958978039,1.9031715099251767,107.9364905845392,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68328649170404,5.41499046939678,12.207932775496603,0.0,0.0,5.41499046939678,6.606881964512918,0.0,0.0,0.0,0.0,12.207932775496603,4.736862953800049,5.41499046939678,0.0,0.0,0.0,5.601050810983688,12.021872433909698,25.68328649170404,0.0,0.0,0.0,4.736862953800049,5.506944444444445,0.0,1.2361111111111112,0.0,0.0,5.666666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.70558,0.66391,3.5073,79.94,-437.823083,32.358,9.668193972033258,0.0418518518518513,0.0418518518518513,30.33333333333333,1.7777777777777777,16.253790814793902,5.725575017199143,-0.1029574079507871,2.619101468149659,167.63201129765798,5.106527394840706,0.0,6.286160523129555,0.0,0.0,0.0,10.111325788078153,0.0,0.0,0.0,5.920434318855644,5.920434318855644,0.0,18.69056362280884,0.0,5.316788604006331,0.0,6.606881964512918,0.0,5.316788604006331,0.0,0.0,30.083251540779106,4.794537184071822,11.840868637711289,0.0,4.794537184071822,18.69056362280884,6.286160523129555,0.0,0.0,0.0,0.0,17.15765724171762,5.106527394840706,0.0,11.327859504913077,0.0,4.888425925925926,0.1367129629629622,0.5500340136054422,0.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
4.47895,1.46044,1.1681,70.76,-347.709334,28.791,8.725185185185186,0.4745370370370374,0.4745370370370374,72.375,1.25,16.251924777856544,5.230393503020117,0.2657420436439932,2.4463923617296537,122.56736464594483,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01035185373298,6.606881964512918,0.0,0.0,0.0,29.589530230806965,6.606881964512918,0.0,0.0,0.0,0.0,11.713409359353625,0.0,29.589530230806965,0.0,0.0,0.0,6.606881964512918,29.589530230806965,6.4208216229260096,0.0,0.0,0.0,5.106527394840706,0.0,8.725185185185186,0.0,4.961157407407407,0.0,1.5057870370370372,0.0,0,1,1,0,0,0,0,0,0,4,0,0,0,0
3.94024,0.97375,1.8439,85.05,-388.29263,33.676,5.386712962962963,0.6758796296296294,0.6758796296296294,48.333333333333336,1.4444444444444444,16.51189638298128,4.88729645804893,-0.0941023181257724,2.0993932297456377,99.1352628305937,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,18.75954929201341,5.917906046161393,12.71084835226122,0.0,0.0,11.835812092322788,6.606881964512918,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,11.835812092322788,0.0,0.0,0.0,6.103966387748303,18.442694056835705,19.26246486877803,0.0,0.0,6.923737199690624,4.736862953800049,5.386712962962963,0.0,0.0,1.9420833333333327,0.0,4.827361111111111,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3.45339,1.00463,2.0233,83.25,-404.320835,37.695,9.366597222222222,0.3633333333333333,-0.3633333333333333,63.66666666666666,1.5555555555555556,16.285919217763205,5.232434148248304,-0.0426899854995901,2.093580379577648,144.99514061050084,10.423315998847038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,11.580766081531303,5.601050810983688,0.0,5.316788604006331,0.0,0.0,0.0,5.316788604006331,0.0,0.0,22.2883442873557,0.0,0.0,0.0,5.106527394840706,5.601050810983688,11.580766081531303,12.84164324585202,0.0,0.0,6.923737199690624,12.240525803696954,0.0,0.0,12.706666666666669,0.00125,0.0,0.6506712962962962,1.891203703703704,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3.3786,2.02138,0.4295,68.24,-379.942715,30.763,8.79425925925926,0.1458333333333334,0.1458333333333334,9.625,1.75,16.257053624298276,5.4553116228892495,0.4776375141062518,1.984343478858413,172.80878165516725,15.407294519794243,5.817862777835028,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,13.244515554290269,0.0,0.0,4.567099647791355,7.04767198267719,5.733667477162185,12.263210640074686,5.733667477162185,5.817862777835028,5.749511833283905,9.67362704263206,7.04767198267719,0.0,0.0,0.0,5.749511833283905,5.817862777835028,0.0,0.0,23.877982270543228,0.0,0.0,10.84019487200289,1.648148148148148,8.79425925925926,5.314814814814815,0.5532407407407411,1.550925925925926,1.699074074074074,1.7728703703703703,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.82113,1.33212,2.0926,76.31,-423.049282,32.626,11.00875,0.0144675925925925,-0.3194444444444448,37.888888888888886,1.5555555555555556,16.268567000700447,5.894771887927842,-0.1214863573767146,2.4151947308171584,158.29908606943386,5.106527394840706,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,19.26246486877803,11.83581209232279,6.103966387748303,0.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,0.0,16.993738728953947,4.794537184071822,5.41499046939678,0.0,4.794537184071822,11.51895685714508,12.204066569290948,19.26246486877803,0.0,0.0,0.0,0.0,5.106527394840706,0.0,9.054375,-0.0144675925925925,0.3009259259259265,0.0,2.9004166666666658,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3.37665,1.63396,3.3345,73.49,-416.83648,26.622,9.122592592592593,0.4513888888888895,-0.4513888888888895,22.55555555555556,1.6666666666666667,16.267297238983154,5.362906825902868,0.2278923637861896,2.3525579095799496,251.3154684093617,9.67362704263206,6.103966387748303,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.076020106833881,6.199954889820448,18.21809164122608,0.0,9.551078168738565,0.0,0.0,24.29411174805996,0.0,0.0,0.0,14.657605563579269,0.0,0.0,6.199954889820448,0.0,0.0,0.0,5.693927994848461,0.0,29.367238290823305,0.0,4.9839785209472085,5.106527394840706,1.7962962962962965,9.122592592592593,0.8425925925925928,0.0,0.0,6.392592592592592,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
